LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default,group,sector,marital,principal,interest_if_repaid,loss_if_default,p_default,is_test,expected_value
30000,2,2,1,38,0,0,0,0,0,0,23819,15367,10159,9859,8360,4101,1553,1033,381,384,404,1297,0,female,university,married,23819.0,4287.42,14291.4,0.18314626877780388,True,884.7784387055622
300000,2,1,1,39,1,2,-1,-1,-1,-1,6077,5806,2994,5338,4714,2362,29,3009,5364,4714,2362,4,0,female,graduate,married,6077.0,1093.86,3646.2,0.2380870524350925,True,-34.686913765484746
20000,1,2,1,27,0,0,2,0,0,0,17062,19248,18181,18156,19102,17363,2850,0,514,2000,1000,1570,0,male,university,married,17062.0,3071.16,10237.199999999999,0.2509524285815267,True,-268.6052624372469
20000,1,2,1,35,0,0,0,0,0,-1,17584,19819,11280,3680,4480,1650,3013,1005,1000,3000,1650,0,0,male,university,married,17584.0,3165.12,10550.4,0.17882688476625658,True,712.4162854507126
80000,2,3,2,22,0,0,-1,-1,-2,-2,37990,39400,15674,-1,-1,-1,2400,15674,0,0,0,0,0,female,high-school,single,37990.0,6838.2,22794.0,0.08887638072753193,True,4204.597311005628
90000,2,3,2,26,0,0,0,0,0,0,14692,15722,16733,17453,17970,18175,1269,1280,1000,950,652,1000,0,female,high-school,single,14692.0,2644.56,8815.199999999999,0.1320344855826512,True,1131.476483499357
320000,1,1,3,32,-1,-1,-1,-1,-1,-1,802,4929,2064,4365,1183,3287,4929,2064,4365,1183,3287,2810,0,male,graduate,other,802.0,144.35999999999999,481.2,0.07833903804655382,True,95.35423135959778
360000,1,2,1,45,2,2,-2,-2,-2,-2,2500,0,0,0,0,0,0,0,0,0,0,0,0,male,university,married,2500.0,450.0,1500.0,0.6685857278441342,True,-853.7421692960615
130000,2,3,2,27,0,0,0,0,0,0,129150,105529,107691,108418,115638,117958,5300,5400,4000,9000,4400,4500,0,female,high-school,single,129150.0,23247.0,77490.0,0.09687274358090489,True,13488.330429890384
240000,2,1,1,40,2,2,2,2,-2,-2,2500,2500,2500,0,0,0,0,0,0,0,0,0,1,female,graduate,married,2500.0,450.0,1500.0,0.7676379071153174,True,-1046.8939188748689
300000,1,1,2,29,-2,-2,-1,-1,-1,-2,0,0,150,3550,0,0,0,150,3550,0,0,0,0,male,graduate,single,0.0,0.0,0.0,0.17252384612808785,True,0.0
120000,2,1,2,26,0,0,0,0,0,0,110934,99271,90066,80165,78108,77588,4432,2988,4492,2797,2991,2900,0,female,graduate,single,110934.0,19968.12,66560.4,0.09589887011983858,True,11670.132698858146
140000,2,1,2,33,-2,-2,-2,-2,-2,-2,1825,0,1264,0,0,1980,0,1264,0,0,1980,1351,0,female,graduate,single,1825.0,328.5,1095.0,0.15264138259666932,True,111.21499187364125
20000,1,1,2,26,0,-1,-1,-1,-1,-1,1490,3150,10464,0,1690,18156,3150,10464,0,1690,18156,19800,0,male,graduate,single,1490.0,268.2,894.0,0.1112906103428359,True,138.8580526595561
80000,2,2,2,24,0,0,0,0,0,0,78913,78726,70110,62590,54177,60662,2900,2329,2400,2000,7400,0,0,female,university,single,78913.0,14204.34,47347.799999999996,0.1094190254083682,True,7469.364829400563
140000,2,2,1,28,0,0,0,0,0,0,99296,89391,79173,43370,28850,17896,3205,2894,2000,1500,1000,2000,0,female,university,married,99296.0,17873.28,59577.6,0.10506140425299057,True,9736.181786570136
150000,2,1,1,44,-1,-1,-1,0,0,-1,1365,0,839,693,0,3975,0,839,0,0,3975,0,0,female,graduate,married,1365.0,245.7,819.0,0.2322611306947608,True,-1.5884258507118432
150000,2,1,2,28,0,0,0,0,0,-2,147933,111608,91705,32907,0,0,3202,20088,700,0,0,0,0,female,graduate,single,147933.0,26627.94,88759.8,0.10513124764290656,True,14497.082931104684
50000,2,2,2,43,-1,0,0,0,0,0,26342,27457,27381,17930,18128,18490,1547,1251,1200,600,627,759,0,female,university,single,26342.0,4741.5599999999995,15805.199999999999,0.16468832858388413,True,1357.7484377857927
280000,2,1,2,38,-1,0,0,-1,0,-1,17878,14011,30079,13139,13989,15559,2000,30000,14000,1000,16000,0,1,female,graduate,single,17878.0,3218.04,10726.8,0.055854001217776894,True,2439.1648896582965
30000,2,2,1,26,1,2,2,0,0,2,27330,28090,28827,27299,29110,28492,1500,1517,1000,2255,0,1988,0,female,university,married,27330.0,4919.4,16398.0,0.5154648396876487,True,-6068.970173557482
200000,1,3,1,47,0,0,0,0,2,0,185272,189657,103861,75480,70042,72157,10000,10000,6000,0,5000,3000,0,male,high-school,married,185272.0,33348.96,111163.2,0.18599850543403176,True,6469.914222956333
80000,2,1,2,25,-2,-2,-2,-2,-2,-2,0,0,988,0,0,0,0,988,0,0,0,0,0,female,graduate,single,0.0,0.0,0.0,0.2129923138124862,True,0.0
370000,1,1,2,30,0,-1,-1,0,0,0,6592,3563,184429,180508,178220,72656,4000,192718,5000,5000,3000,2000,0,male,graduate,single,6592.0,1186.56,3955.2,0.0543047169712896,True,907.338178465702
10000,1,2,2,37,-1,-1,-1,0,-1,0,885,1475,780,390,780,390,1475,780,0,31250,0,0,0,male,university,single,885.0,159.29999999999998,531.0,0.2793255090126909,True,-33.51839887146052
200000,1,1,2,28,0,-1,2,2,-1,-1,7464,22182,10373,2669,1024,170722,22182,7,0,6177,180722,5000,0,male,graduate,single,7464.0,1343.52,4478.4,0.24183446605476053,True,-64.42091461353141
130000,1,2,2,29,0,0,0,0,0,0,62530,62562,62650,63896,65411,64684,2272,2230,2243,2500,3000,4000,0,male,university,single,62530.0,11255.4,37518.0,0.08952811543038337,True,6888.809414867739
30000,1,3,1,53,0,0,-2,-2,-2,-2,1596,0,0,0,0,0,0,0,0,0,0,0,0,male,high-school,married,1596.0,287.28,957.5999999999999,0.2501782954731515,True,-24.161956468616864
250000,2,2,2,40,-1,-1,-1,-1,0,0,2348,329,-1404,3596,8596,8941,329,5000,5000,5000,4000,3000,0,female,university,single,2348.0,422.64,1408.8,0.09355066254213193,True,251.30757459383787
180000,2,2,2,26,0,0,0,0,0,0,10874,9324,7738,6369,6109,7603,2000,2000,2000,3109,5000,5520,0,female,university,single,10874.0,1957.32,6524.4,0.0661775657439532,True,1396.0204170781972
320000,1,2,2,44,-1,-1,-2,-2,-2,-2,36831,28785,13104,2621,9075,6564,28791,13227,2621,9075,6564,12767,0,male,university,single,36831.0,6629.58,22098.6,0.04457590403527978,True,5348.995405211756
250000,1,2,2,30,0,0,0,0,0,0,170559,173347,177321,177580,170956,158503,6523,7992,6475,6050,6197,6000,0,male,university,single,170559.0,30700.62,102335.4,0.07955620936140226,True,20116.7785402723
270000,2,1,2,27,0,0,0,0,0,0,200750,204418,197854,173743,149095,145068,9500,8929,7265,5400,5300,5100,0,female,graduate,single,200750.0,36135.0,120450.0,0.08218745033232244,True,23265.678089713292
80000,2,3,2,30,0,0,0,-1,0,0,36676,38247,39856,28698,29299,30120,2165,2774,30458,1063,1308,4317,0,female,high-school,single,36676.0,6601.679999999999,22005.6,0.08301536054698826,True,4226.8363365313535
340000,2,2,2,33,0,0,0,0,0,0,336190,301626,306575,311784,318320,325028,10300,10302,10365,10750,11150,11271,1,female,university,single,336190.0,60514.2,201714.0,0.131062491131916,True,26145.918862961695
280000,2,1,2,27,-2,-2,-2,-2,-2,-2,-5,-5,-5,8164,0,1133,0,0,8169,0,231133,3300,0,female,graduate,single,0.0,0.0,0.0,0.1160594777876847,True,0.0
50000,2,2,2,23,0,0,0,0,0,0,42790,39480,36360,29123,28809,29263,1635,1423,1020,1050,1503,1016,0,female,university,single,42790.0,7702.2,25674.0,0.14570624137519167,True,2839.0793466133273
230000,2,1,2,43,0,0,0,0,0,0,39677,39261,38228,36542,35989,34347,5000,5000,3000,3459,4000,5000,0,female,graduate,single,39677.0,7141.86,23806.2,0.04963346409217352,True,5605.800575267568
150000,1,2,1,40,0,0,0,0,0,0,141697,144833,137737,140047,144557,133716,7000,7000,6000,7000,5021,9000,0,male,university,married,141697.0,25505.46,85018.2,0.08139728390145114,True,16509.134269152542
110000,2,3,1,38,0,0,0,0,0,0,100699,88694,74647,49021,34594,23116,3530,3066,2033,2021,1024,1003,0,female,high-school,married,100699.0,18125.82,60419.399999999994,0.1119336532599223,True,9333.966579295686
500000,2,1,2,30,-2,-2,-1,-1,-2,-2,1078,5543,500,617,617,617,5562,810,617,0,0,28572,0,female,graduate,single,1078.0,194.04,646.8,0.11369627828367876,True,98.43962136795153
140000,2,1,1,40,0,0,0,0,0,0,67371,69027,56175,57666,59604,62480,3100,3888,2800,2800,3800,3000,0,female,graduate,married,67371.0,12126.779999999999,40422.6,0.08781454808672909,True,7512.1799430621995
140000,2,1,2,30,0,0,0,0,0,0,105732,99769,102682,102332,104544,107155,5000,5500,5000,4000,4500,4500,0,female,graduate,single,105732.0,19031.76,63439.2,0.07506016006522274,True,12841.476541667416
150000,2,2,2,26,0,0,0,0,0,0,94347,96358,99230,98285,102743,103062,5000,4500,4500,6000,5000,5000,0,female,university,single,94347.0,16982.46,56608.2,0.06819864412383188,True,11963.67676782209
200000,2,2,1,53,-1,-1,-1,-1,-2,-1,5059,0,16556,0,0,47140,0,16556,0,0,47140,0,0,female,university,married,5059.0,910.62,3035.4,0.12912028145417262,True,401.10878697620575
90000,2,1,2,29,-1,-1,-1,-1,0,0,6146,6193,0,3199,1888,0,6198,200,3199,0,0,0,0,female,graduate,single,6146.0,1106.28,3687.6,0.14678518541298713,True,402.60943535238926
230000,2,2,1,45,-1,-1,-1,-1,0,0,107,107,1741,107,107,0,107,1741,214,0,0,0,0,female,university,married,107.0,19.259999999999998,64.2,0.19925808462294475,True,2.6299202573690277
290000,2,2,1,53,-1,-1,-1,-1,-1,-1,1538,199,1440,1017,3798,4898,199,1440,1017,3798,4898,5034,0,female,university,married,1538.0,276.84,922.8,0.1248222459460403,True,127.0982408732922
200000,2,2,2,25,-2,-2,-1,-1,0,-1,22701,7940,9855,24091,24583,7354,0,10145,24091,492,7354,9694,0,female,university,single,22701.0,4086.18,13620.6,0.07458145944692601,True,2765.582505494359
50000,2,3,1,54,0,0,0,0,0,0,16648,16200,15622,14277,12930,11657,1588,1483,611,458,403,351,0,female,high-school,married,16648.0,2996.64,9988.8,0.17325533812710076,True,746.843202070821
230000,2,2,1,43,0,0,0,0,0,0,84821,87055,87601,89762,92735,95768,4293,4162,5000,5000,5000,5000,0,female,university,married,84821.0,15267.779999999999,50892.6,0.05922748770937799,True,11349.266906702222
120000,2,1,2,31,0,0,0,0,0,2,82683,83075,75735,62511,62179,60981,4445,4020,3000,5700,0,2500,0,female,graduate,single,82683.0,14882.939999999999,49609.799999999996,0.15671467342871825,True,4775.981312376764
200000,2,2,1,34,0,0,0,-1,-1,-2,4798,4490,5366,2141,0,0,1125,1000,2141,0,0,0,0,female,university,married,4798.0,863.64,2878.7999999999997,0.1538906965789978,True,287.7133014948955
300000,1,3,2,34,-1,-1,-1,-1,-1,-1,4741,3767,10436,9650,4198,0,3767,10436,9856,4198,0,0,0,male,high-school,single,4741.0,853.38,2844.6,0.08158953223862986,True,551.6635415721915
60000,2,1,2,25,0,0,0,0,0,0,51907,52997,53559,54716,54533,58085,1935,2000,2000,2000,6000,0,0,female,graduate,single,51907.0,9343.26,31144.199999999997,0.1436247175348105,True,3528.259993798063
270000,1,0,2,39,1,-1,-1,-1,-1,-2,0,10193,69553,18607,0,0,10193,70213,19008,399,0,0,0,male,other,single,0.0,0.0,0.0,0.11988288735719851,True,0.0
70000,2,2,2,24,0,-1,0,0,0,-1,7033,1602,28199,28980,29795,27091,1954,28000,1250,1496,29251,1000,1,female,university,single,7033.0,1265.94,4219.8,0.08840260642802558,True,780.9862858135231
170000,2,1,2,26,0,0,0,0,0,0,108426,109889,84897,82608,84388,86096,3600,3111,3000,3100,3101,3306,0,female,graduate,single,108426.0,19516.68,65055.6,0.07125573783701439,True,13490.419788041423
200000,1,2,2,26,0,0,0,0,0,0,103194,107027,107765,109970,113436,115402,5500,4000,4000,5242,5000,4400,0,male,university,single,103194.0,18574.92,61916.399999999994,0.06546584529208138,True,13305.487697524584
500000,1,1,1,38,-1,-1,-1,-1,-1,-1,75433,26358,7860,2983,8767,4691,27486,7860,3047,8831,4734,11484,0,male,graduate,married,75433.0,13577.939999999999,45259.799999999996,0.04972743810183254,True,10652.089926098284
100000,2,2,2,25,0,0,0,0,0,0,98349,97473,91096,76371,77162,78084,3600,3000,2700,2800,3000,2800,0,female,university,single,98349.0,17702.82,59009.399999999994,0.10399600711912567,True,9725.055422756064
350000,1,1,1,55,-1,-1,-1,-1,-1,-1,5961,6318,1485,788,15015,666,6326,1485,788,15015,666,0,0,male,graduate,married,5961.0,1072.98,3576.6,0.1093413589560441,True,564.5886042251565
340000,2,2,1,52,0,0,0,0,0,0,331508,319742,255166,197695,201907,195961,12100,10000,7000,7000,7000,8000,0,female,university,married,331508.0,59671.439999999995,198904.8,0.15111887953725045,True,20595.688336244835
220000,2,1,1,32,1,2,0,0,2,2,17325,16758,18474,20667,20195,21854,0,2000,2500,0,2000,0,0,female,graduate,married,17325.0,3118.5,10395.0,0.5378294815898386,True,-4149.458699464283
80000,1,1,2,26,0,0,0,0,0,0,56417,50855,47656,35351,32895,22755,2600,4000,3000,3500,3500,2300,0,male,graduate,single,56417.0,10155.06,33850.2,0.08373160082733588,True,6470.429135376869
480000,2,1,1,45,-1,0,-1,-1,-1,-1,17976,10928,650,1597,3750,9429,1008,650,1597,3750,9429,1000,0,female,graduate,married,17976.0,3235.68,10785.6,0.08707565270542597,True,2014.7678922344649
80000,1,2,1,28,0,0,0,0,0,0,32114,28984,16391,3729,4663,5429,1324,4122,139,1000,1000,1000,1,male,university,married,32114.0,5780.5199999999995,19268.399999999998,0.11455463598130917,True,2911.050087675065
80000,1,1,2,26,0,0,0,0,0,0,79650,80821,65609,49640,49685,46684,3515,2627,1697,2000,1700,3000,1,male,graduate,single,79650.0,14337.0,47790.0,0.08760170185909526,True,8894.56906859999
50000,2,2,2,24,0,-1,-1,0,0,-2,14814,9631,36631,29150,0,0,10755,36671,583,0,0,0,0,female,university,single,14814.0,2666.52,8888.4,0.10591785275078555,True,1442.6476848928928
100000,2,3,2,28,2,0,0,0,0,0,99627,101079,69971,60824,60969,59650,3796,3041,2500,2600,2171,2600,0,female,high-school,single,99627.0,17932.86,59776.2,0.6649542262908252,True,-33740.10786808731
90000,2,2,1,45,-1,-1,-1,-1,-2,-2,37453,9009,179,0,0,0,24509,179,0,0,0,0,0,female,university,married,37453.0,6741.54,22471.8,0.13652158641198556,True,2753.288478807286
90000,2,5,2,23,0,0,0,0,0,0,83176,74918,75422,29364,9571,9665,3504,2942,979,191,193,14210,0,female,other,single,83176.0,14971.68,49905.6,0.06585732174549044,True,10699.036097067728
70000,1,1,2,33,0,0,0,0,0,0,63845,65443,65169,64370,15082,0,3224,1680,3000,142,142,0,0,male,graduate,single,63845.0,11492.1,38307.0,0.13993286525310555,True,4523.569249974071
210000,2,2,1,33,-1,-1,-1,-2,-2,-2,1971,748,0,0,0,0,822,0,0,0,0,0,1,female,university,married,1971.0,354.78,1182.6,0.19003177220779013,True,62.628954043187605
360000,2,3,2,39,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,female,high-school,single,0.0,0.0,0.0,0.3305763115734684,True,0.0
280000,1,1,1,28,1,2,0,0,0,2,285249,276229,277026,280771,270992,111885,5,10031,10021,7111,34,171574,0,male,graduate,married,280000.0,50400.0,168000.0,0.3887121273196694,True,-34494.7286066158
50000,2,3,1,54,0,0,0,0,0,0,50318,50579,48491,29157,29097,29039,2008,3537,5700,1102,1200,1100,0,female,high-school,married,50000.0,9000.0,30000.0,0.13303061943990266,True,3811.805841843796
360000,2,3,1,36,2,0,0,-2,-2,-2,150527,153900,0,0,0,0,7000,0,0,0,0,0,0,female,high-school,married,150527.0,27094.86,90316.2,0.7002494394319491,True,-55122.168948110935
90000,2,2,2,30,0,0,0,0,2,2,75382,73980,75036,77094,75708,76610,3350,3300,5500,1600,3950,0,1,female,university,single,75382.0,13568.76,45229.2,0.2005407267299509,True,1777.3743713614167
360000,2,3,1,47,-2,-2,-2,-2,-2,-2,1458,-4,3994,0,0,7429,0,3998,0,0,7429,490,1,female,high-school,married,1458.0,262.44,874.8,0.15487437866588621,True,86.31066160600759
30000,2,2,2,21,0,0,0,0,0,0,28871,28430,29051,29265,28267,28925,1802,1802,1358,1100,1151,1568,0,female,university,single,28871.0,5196.78,17322.6,0.14161787134069057,True,2007.63334048788
50000,2,2,1,25,0,0,2,0,0,2,35676,34407,30785,31573,35191,34476,3400,0,1300,4300,0,1500,1,female,university,married,35676.0,6421.679999999999,21405.6,0.2534587093225374,True,-631.386472756858
60000,2,2,1,49,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,female,university,married,0.0,0.0,0.0,0.35533275511676904,True,0.0
30000,2,2,1,28,0,0,0,0,0,-1,8618,9975,4885,1065,-264,942,1700,1020,1000,0,1206,0,0,female,university,married,8618.0,1551.24,5170.8,0.2205656472529503,True,68.58889653977803
70000,2,3,1,71,0,0,0,2,0,0,64670,66197,70867,54425,55555,48530,3166,6550,0,2033,1915,1708,0,female,high-school,married,64670.0,11640.6,38802.0,0.17593945026718308,True,2765.7566859525914
440000,1,1,1,31,1,2,2,2,0,0,274263,267233,360999,149363,142757,119034,0,100006,0,6000,4000,8000,1,male,graduate,married,274263.0,49367.34,164557.8,0.2924853550675858,True,-13202.63053078299
330000,2,1,2,33,1,-2,-2,-1,2,2,-200,-200,-200,150,150,350,0,0,350,0,200,0,0,female,graduate,single,0.0,0.0,0.0,0.32855280672640763,True,0.0
350000,2,2,1,35,-2,-2,-1,-1,-2,-2,83379,26305,26858,40098,10855,-2,26436,26921,40098,10855,2,0,0,female,university,married,83379.0,15008.22,50027.4,0.053893545072045024,True,11503.219882241607
280000,1,1,1,45,-1,-1,-1,-1,-1,-1,2270,1703,-15,30943,15631,17508,1703,0,30958,15631,17508,10049,1,male,graduate,married,2270.0,408.59999999999997,1362.0,0.08634273286943343,True,255.72155718138117
80000,2,3,1,39,-1,-1,-1,-1,-2,-1,5280,5000,5000,0,0,5000,5000,5000,0,5000,5000,470,0,female,high-school,married,5280.0,950.4,3168.0,0.139064708823971,True,377.6759031793577
280000,2,1,2,29,-1,-1,-1,-1,-1,-1,4356,12345,2663,867,3060,858,12384,2664,867,3060,858,3193,0,female,graduate,single,4356.0,784.0799999999999,2613.6,0.07355328924332852,True,534.1694602037275
360000,2,1,2,30,0,0,0,0,0,0,70701,74550,78212,69453,73423,72575,10000,10005,10000,10000,10000,10000,0,female,graduate,single,70701.0,12726.18,42420.6,0.039155442983174256,True,10566.883400004346
230000,2,1,2,48,0,0,0,0,0,0,161083,164757,168214,159106,162436,165878,7800,7684,5600,5755,6000,6300,0,female,graduate,single,161083.0,28994.94,96649.8,0.07205244808651794,True,19941.928893805954
350000,2,1,1,36,0,0,0,0,0,0,352032,353903,351888,351175,352835,354265,13068,14412,12947,13016,12823,12915,0,female,graduate,married,350000.0,63000.0,210000.0,0.13351110604061436,True,26551.46805091228
170000,2,1,2,36,-1,-1,2,-1,-1,-1,248,832,416,2304,323,-1092,1416,0,2304,0,0,0,0,female,graduate,single,248.0,44.64,148.79999999999998,0.26451385139539824,True,-6.527559413925829
150000,2,2,1,36,2,2,2,2,2,2,137723,141048,142475,143966,146736,149697,7000,5200,5300,5200,5500,5200,0,female,university,married,137723.0,24790.14,82633.8,0.7533648918916238,True,-56139.28494467229
120000,2,2,2,45,0,0,0,0,0,0,92000,94000,96000,98000,100000,0,2000,2000,2000,2000,0,0,0,female,university,single,92000.0,16560.0,55200.0,0.11486343919284536,True,8317.399603521417
20000,2,3,1,56,2,0,0,0,0,0,12864,14150,15334,16222,17598,9950,1500,1500,1000,1500,1500,1500,0,female,high-school,married,12864.0,2315.52,7718.4,0.6417327458113621,True,-4123.575032851542
90000,2,2,2,28,0,0,0,0,0,-2,81553,39759,29601,20650,0,0,2000,1396,1050,0,0,0,0,female,university,single,81553.0,14679.539999999999,48931.799999999996,0.12898633804858617,True,6474.546195036449
450000,1,1,1,30,0,0,-2,-2,-2,-2,25244,0,0,0,0,0,0,0,0,0,0,134745,0,male,graduate,married,25244.0,4543.92,15146.4,0.1289006621253897,True,2005.8247145391972
270000,1,2,2,27,0,0,0,0,0,0,144376,91373,15016,14092,14315,111458,6000,2000,1000,2000,100000,100000,0,male,university,single,144376.0,25987.68,86625.59999999999,0.0693071700792574,True,18182.772249856967
50000,2,2,1,30,-1,-1,2,-1,2,2,416,832,416,3285,2685,2270,832,0,3285,0,190,0,1,female,university,married,416.0,74.88,249.6,0.37391989979993456,True,-46.449529087082766
120000,1,2,2,68,2,2,0,0,0,0,125406,123819,122209,122047,122019,130079,4400,4436,4370,4440,12600,4500,1,male,university,single,120000.0,21600.0,72000.0,0.5960591635242702,True,-34191.13770587169
140000,2,1,1,37,0,0,2,2,2,2,124375,133384,135691,137675,135371,138455,11000,6000,5700,0,5500,5000,1,female,graduate,married,124375.0,22387.5,74625.0,0.3795992751794145,True,-14438.37468334295
130000,2,2,1,52,1,2,2,2,0,0,112434,98455,103351,100724,97675,102080,0,12700,0,4000,11461,0,0,female,university,married,112434.0,20238.12,67460.4,0.44256852356725906,True,-18574.484515433738
80000,2,1,2,26,-1,-1,-1,0,-1,-1,666,666,1332,666,666,416,666,1332,0,666,416,416,1,female,graduate,single,666.0,119.88,399.59999999999997,0.23830090084017716,True,-3.912551968455233
460000,1,2,1,31,0,0,0,-1,-1,-2,120430,123150,0,6261,0,0,6000,0,6261,0,0,0,0,male,university,married,120430.0,21677.399999999998,72258.0,0.1076329638069613,True,11566.854491607566
50000,1,2,1,38,0,0,0,0,0,0,25809,14888,20803,18395,18386,18420,2000,20000,700,665,727,505,0,male,university,married,25809.0,4645.62,15485.4,0.10573788883062925,True,2517.008445192825
60000,2,3,2,51,0,0,0,0,0,0,56793,57455,59295,19212,19232,19218,2342,3057,700,700,682,700,0,female,high-school,single,56793.0,10222.74,34075.799999999996,0.15001131881663127,True,3577.457592948708
150000,1,3,1,62,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,male,high-school,married,0.0,0.0,0.0,0.43445935495687743,True,0.0
120000,1,1,1,35,1,2,2,2,2,2,114127,117131,114496,120538,115975,116937,7000,1500,9975,0,8000,0,1,male,graduate,married,114127.0,20542.86,68476.2,0.5883474098339815,True,-31831.273376855785
200000,2,1,1,39,0,0,0,0,0,0,193162,191772,174199,173102,152178,129082,7294,5443,6000,5500,5000,5000,0,female,graduate,married,193162.0,34769.159999999996,115897.2,0.08975024960317723,True,21246.816583197837
